Frame;ID;Fluid Velocity;Agent Velocity;Qtd of Particles;Agent Mass in kg 
4;14;float3(0f, 0f, 0f);float3(0.04056918f, 0f, -0.002129027f);0;65
4;15;float3(0f, 0f, 0f);float3(0.04060877f, 0f, -0.001148255f);0;65
4;16;float3(0f, 0f, 0f);float3(0.0403767f, 0f, 0.004484648f);0;65
4;17;float3(0f, 0f, 0f);float3(0.04042594f, 0f, -0.004016723f);0;65
4;18;float3(0f, 0f, 0f);float3(0.04041637f, 0f, 0.004111901f);0;65
4;19;float3(0f, 0f, 0f);float3(0.04060906f, 0f, -0.001137725f);0;65
4;20;float3(0f, 0f, 0f);float3(0.03998161f, 0f, 0.007201493f);0;65
4;21;float3(0f, 0f, 0f);float3(0.04062197f, 0f, 0.0004960676f);0;65
4;22;float3(0f, 0f, 0f);float3(0.04061931f, 0f, -0.0006799393f);0;65
4;23;float3(0f, 0f, 0f);float3(0.04022846f, 0f, 0.005662274f);0;65
4;24;float3(0f, 0f, 0f);float3(0.04061363f, 0f, 0.0009609178f);0;65
4;25;float3(0f, 0f, 0f);float3(0.04020323f, 0f, -0.001696936f);0;65
4;26;float3(0f, 0f, 0f);float3(0.04060987f, 0f, -0.001108411f);0;65
4;27;float3(0f, 0f, 0f);float3(0.0406051f, 0f, 0.001271489f);0;65
4;28;float3(0f, 0f, 0f);float3(0.04059764f, 0f, 0.001490751f);0;65
4;29;float3(0f, 0f, 0f);float3(0.04049979f, 0f, -0.003187116f);0;65
4;30;float3(0f, 0f, 0f);float3(0.04059695f, 0f, -0.00150923f);0;65
4;31;float3(0f, 0f, 0f);float3(0.04049592f, 0f, 0.003235868f);0;65
4;32;float3(0f, 0f, 0f);float3(0.04038365f, 0f, -0.004421682f);0;65
4;33;float3(0f, 0f, 0f);float3(0.04061772f, 0f, -0.0007689014f);0;65
4;34;float3(0f, 0f, 0f);float3(0.04057233f, 0f, 0.002068061f);0;65
4;35;float3(0f, 0f, 0f);float3(0.0404089f, 0f, -0.004184681f);0;65
4;36;float3(0f, 0f, 0f);float3(0.03985669f, 0f, 0.007863485f);0;65
4;37;float3(0f, 0f, 0f);float3(0.04048689f, 0f, -0.003346964f);0;65
4;38;float3(0f, 0f, 0f);float3(0.04032084f, 0f, 0.004961905f);0;65
4;39;float3(0f, 0f, 0f);float3(0.04058748f, 0f, -0.001745515f);0;65
4;40;float3(0f, 0f, 0f);float3(0.04062071f, 0f, -0.0005904301f);0;65
4;41;float3(0f, 0f, 0f);float3(0.04027575f, 0f, 0.005315492f);0;65
4;42;float3(0f, 0f, 0f);float3(0.0401881f, 0f, -0.005941985f);0;65
4;43;float3(0f, 0f, 0f);float3(0.0333976f, 0f, 0.009137352f);0;65
4;44;float3(0f, 0f, 0f);float3(0.04037755f, 0f, 0.004477067f);0;65
4;45;float3(0f, 0f, 0f);float3(0.04053842f, 0f, -0.002650898f);0;65
4;46;float3(0f, 0f, 0f);float3(0.04051176f, 0f, 0.003031119f);0;65
4;47;float3(0f, 0f, 0f);float3(0.04058847f, 0f, 0.001722336f);0;65
4;48;float3(0f, 0f, 0f);float3(0.03984147f, 0f, 0.007940273f);0;65
4;49;float3(0f, 0f, 0f);float3(0.0395875f, 0f, 0.009122497f);0;65
4;50;float3(0f, 0f, 0f);float3(0.03537307f, 0f, 0.01997841f);0;65
4;51;float3(0f, 0f, 0f);float3(0.03951867f, 0f, -0.009416189f);0;65
4;52;float3(0f, 0f, 0f);float3(0.02326248f, 0f, 0.007755346f);0;65
4;53;float3(0f, 0f, 0f);float3(0.03827337f, 0f, 0.005663428f);0;65
4;54;float3(0f, 0f, 0f);float3(0.03440835f, 0f, 0.005404655f);0;65
4;55;float3(0f, 0f, 0f);float3(0.0157494f, 0f, 0.005490215f);0;65
4;56;float3(0f, 0f, 0f);float3(0.02725426f, 0f, 0.008610015f);0;65
4;57;float3(0f, 0f, 0f);float3(0.02095677f, 0f, 0.00924661f);0;65
4;58;float3(0f, 0f, 0f);float3(0.006116125f, 0f, 0.0163451f);0;65
4;59;float3(0f, 0f, 0f);float3(0.02325812f, 0f, 0.0161226f);0;65
4;60;float3(0f, 0f, 0f);float3(0.001798569f, 0f, 0.0232196f);0;65
4;61;float3(0f, 0f, 0f);float3(0.01378785f, 0f, 0.01484545f);0;65
4;62;float3(0f, 0f, 0f);float3(-0.009117478f, 0f, 0.02326746f);0;65
4;63;float3(0f, 0f, 0f);float3(-0.002614445f, 0f, 0.01840395f);0;65
4;64;float3(0f, 0f, 0f);float3(-0.02965545f, 0f, 0.0193988f);0;65
4;65;float3(0f, 0f, 0f);float3(-0.02299229f, 0f, 0.0100637f);0;65
4;66;float3(0f, 0f, 0f);float3(-0.01363894f, 0f, 0.02191765f);0;65
4;67;float3(0f, 0f, 0f);float3(-0.0362139f, 0f, 0.01841042f);0;65
4;68;float3(0f, 0f, 0f);float3(-0.02966786f, 0f, 0.008970319f);0;65
4;69;float3(0f, 0f, 0f);float3(-0.02714629f, 0f, 0.009825521f);0;65
4;70;float3(0f, 0f, 0f);float3(-0.04034483f, 0f, 0.00476289f);0;65
4;71;float3(0f, 0f, 0f);float3(-0.03983209f, 0f, 0.007987205f);0;65
4;72;float3(0f, 0f, 0f);float3(0.03998731f, 0f, 0.00716975f);0;65
4;73;float3(0f, 0f, 0f);float3(0.02764026f, 0f, 0.01680409f);0;65
4;74;float3(0f, 0f, 0f);float3(0.0237396f, 0f, 0.01732709f);0;65
4;75;float3(0f, 0f, 0f);float3(0.03091332f, 0f, 0.01832859f);0;65
4;76;float3(0f, 0f, 0f);float3(0.02653819f, 0f, 0.0115702f);0;65
4;77;float3(0f, 0f, 0f);float3(0.0114056f, 0f, 0.01089882f);0;65
4;78;float3(0f, 0f, 0f);float3(0.009148641f, 0f, 0.0209303f);0;65
4;79;float3(0f, 0f, 0f);float3(0.01078629f, 0f, 0.0391669f);0;65
4;80;float3(0f, 0f, 0f);float3(0.0003329224f, 0f, 0.04062363f);0;65
4;81;float3(0f, 0f, 0f);float3(0.00226945f, 0f, 0.03408344f);0;65
4;82;float3(0f, 0f, 0f);float3(-0.007198089f, 0f, 0.03998222f);0;65
4;83;float3(0f, 0f, 0f);float3(0.002952694f, 0f, 0.04051755f);0;65
4;84;float3(0f, 0f, 0f);float3(0.006845571f, 0f, 0.03978484f);0;65
4;85;float3(0f, 0f, 0f);float3(0.00229146f, 0f, 0.04056032f);0;65
4;86;float3(0f, 0f, 0f);float3(-0.02532642f, 0f, 0.03176418f);0;65
4;87;float3(0f, 0f, 0f);float3(-0.01322364f, 0f, 0.03841258f);0;65
4;88;float3(0f, 0f, 0f);float3(-0.02090402f, 0f, 0.03483407f);0;65
4;89;float3(0f, 0f, 0f);float3(-0.01774976f, 0f, 0.03654226f);0;65
4;90;float3(0f, 0f, 0f);float3(-0.02743206f, 0f, 0.02996452f);0;65
4;91;float3(0f, 0f, 0f);float3(-0.0208705f, 0f, 0.03485417f);0;65
4;92;float3(0f, 0f, 0f);float3(-0.0345197f, 0f, 0.02141917f);0;65
4;93;float3(0f, 0f, 0f);float3(0.03439007f, 0f, 0.02162668f);0;65
4;94;float3(0f, 0f, 0f);float3(0.01524007f, 0f, 0.03765808f);0;65
4;95;float3(0f, 0f, 0f);float3(0.01610479f, 0f, 0.03729646f);0;65
4;96;float3(0f, 0f, 0f);float3(0.02392622f, 0f, 0.03283179f);0;65
4;97;float3(0f, 0f, 0f);float3(0.02323382f, 0f, 0.03332537f);0;65
4;98;float3(0f, 0f, 0f);float3(0.01707173f, 0f, 0.03107968f);0;65
4;99;float3(0f, 0f, 0f);float3(0.01708555f, 0f, 0.03685749f);0;65
5;0;float3(0f, 0f, 0f);float3(0.04047776f, 0f, -0.003455599f);0;65
5;1;float3(0f, 0f, 0f);float3(0.03918183f, 0f, -0.01073196f);0;65
5;2;float3(0f, 0f, 0f);float3(0.03640016f, 0f, -0.01803936f);0;65
5;3;float3(0f, 0f, 0f);float3(0.0405595f, 0f, -0.00230594f);0;65
5;4;float3(0f, 0f, 0f);float3(0.04037071f, 0f, 0.004538311f);0;65
5;5;float3(0f, 0f, 0f);float3(0.04061613f, 0f, -0.0008486302f);0;65
5;6;float3(0f, 0f, 0f);float3(0.04001288f, 0f, 0.007025656f);0;65
5;7;float3(0f, 0f, 0f);float3(0.04059917f, 0f, -0.001448208f);0;65
5;8;float3(0f, 0f, 0f);float3(0.04036401f, 0f, 0.004597527f);0;65
5;9;float3(0f, 0f, 0f);float3(0.04054132f, 0f, 0.002606116f);0;65
5;10;float3(0f, 0f, 0f);float3(0.04062244f, 0f, 0.0004563362f);0;65
5;11;float3(0f, 0f, 0f);float3(0.0406199f, 0f, -0.0006435013f);0;65
5;12;float3(0f, 0f, 0f);float3(0.04062239f, 0f, 0.0004604029f);0;65
5;13;float3(0f, 0f, 0f);float3(0.0404544f, 0f, 0.003719177f);0;65
5;14;float3(0f, 0f, 0f);float3(0.04056063f, 0f, -0.002285898f);0;65
5;15;float3(0f, 0f, 0f);float3(0.04060682f, 0f, -0.001215335f);0;65
5;16;float3(0f, 0f, 0f);float3(0.04041286f, 0f, 0.004146189f);0;65
5;17;float3(0f, 0f, 0f);float3(0.04060468f, 0f, -0.001284776f);0;65
5;18;float3(0f, 0f, 0f);float3(0.04060746f, 0f, 0.001193489f);0;65
5;19;float3(0f, 0f, 0f);float3(0.04061722f, 0f, -0.0007951689f);0;65
5;20;float3(0f, 0f, 0f);float3(0.04005888f, 0f, 0.006758426f);0;65
5;21;float3(0f, 0f, 0f);float3(0.04061666f, 0f, 0.0008230283f);0;65
5;22;float3(0f, 0f, 0f);float3(0.03966069f, 0f, -0.0004271991f);0;65
5;23;float3(0f, 0f, 0f);float3(0.0400859f, 0f, 0.006596301f);0;65
5;24;float3(0f, 0f, 0f);float3(0.04061922f, 0f, 0.0006853882f);0;65
5;25;float3(0f, 0f, 0f);float3(0.0406076f, 0f, -0.001188915f);0;65
5;26;float3(0f, 0f, 0f);float3(0.04048206f, 0f, -0.003404909f);0;65
5;27;float3(0f, 0f, 0f);float3(0.04058457f, 0f, 0.001812f);0;65
5;28;float3(0f, 0f, 0f);float3(0.04057796f, 0f, -0.001954478f);0;65
5;29;float3(0f, 0f, 0f);float3(0.04040358f, 0f, -0.004235753f);0;65
5;30;float3(0f, 0f, 0f);float3(0.04054045f, 0f, -0.002619695f);0;65
5;31;float3(0f, 0f, 0f);float3(0.04049009f, 0f, 0.00330797f);0;65
5;32;float3(0f, 0f, 0f);float3(0.04050133f, 0f, -0.003167411f);0;65
5;33;float3(0f, 0f, 0f);float3(0.04062041f, 0f, -0.0006103698f);0;65
5;34;float3(0f, 0f, 0f);float3(0.04057645f, 0f, 0.001985477f);0;65
5;35;float3(0f, 0f, 0f);float3(0.04043518f, 0f, -0.003922585f);0;65
5;36;float3(0f, 0f, 0f);float3(0.04030274f, 0f, 0.005106807f);0;65
5;37;float3(0f, 0f, 0f);float3(0.04035101f, 0f, -0.004710233f);0;65
5;38;float3(0f, 0f, 0f);float3(0.04051204f, 0f, 0.003027424f);0;65
5;39;float3(0f, 0f, 0f);float3(0.0405794f, 0f, -0.001924159f);0;65
5;40;float3(0f, 0f, 0f);float3(0.04061477f, 0f, -0.000911724f);0;65
5;41;float3(0f, 0f, 0f);float3(0.04028865f, 0f, 0.005216804f);0;65
5;42;float3(0f, 0f, 0f);float3(0.04040119f, 0f, -0.004258485f);0;65
5;43;float3(0f, 0f, 0f);float3(0.03137931f, 0f, 0.009465331f);0;65
5;44;float3(0f, 0f, 0f);float3(0.04023171f, 0f, 0.005639151f);0;65
5;45;float3(0f, 0f, 0f);float3(0.04036625f, 0f, 0.004577871f);0;65
5;46;float3(0f, 0f, 0f);float3(0.04048409f, 0f, 0.003380669f);0;65
5;47;float3(0f, 0f, 0f);float3(0.04062454f, 0f, 0.0001938252f);0;65
5;48;float3(0f, 0f, 0f);float3(0.03946912f, 0f, 0.009621825f);0;65
5;49;float3(0f, 0f, 0f);float3(0.03977865f, 0f, 0.00824922f);0;65
5;50;float3(0f, 0f, 0f);float3(0.0348915f, 0f, 0.02080802f);0;65
5;51;float3(0f, 0f, 0f);float3(0.03962529f, 0f, -0.008956938f);0;65
5;52;float3(0f, 0f, 0f);float3(0.02193404f, 0f, 0.009067873f);0;65
5;53;float3(0f, 0f, 0f);float3(0.0377896f, 0f, 0.004705647f);0;65
5;54;float3(0f, 0f, 0f);float3(0.03469545f, 0f, 0.005283629f);0;65
5;55;float3(0f, 0f, 0f);float3(0.01454403f, 0f, 0.005286246f);0;65
5;56;float3(0f, 0f, 0f);float3(0.02727048f, 0f, 0.0115991f);0;65
5;57;float3(0f, 0f, 0f);float3(0.0192123f, 0f, 0.008578724f);0;65
5;58;float3(0f, 0f, 0f);float3(0.005635912f, 0f, 0.01488319f);0;65
5;59;float3(0f, 0f, 0f);float3(0.0244391f, 0f, 0.01747775f);0;65
5;60;float3(0f, 0f, 0f);float3(-0.001106264f, 0f, 0.02607062f);0;65
5;61;float3(0f, 0f, 0f);float3(0.01553321f, 0f, 0.01641369f);0;65
5;62;float3(0f, 0f, 0f);float3(-0.00766223f, 0f, 0.02181527f);0;65
5;63;float3(0f, 0f, 0f);float3(-5.168066E-05f, 0f, 0.02266352f);0;65
5;64;float3(0f, 0f, 0f);float3(-0.03199286f, 0f, 0.01797723f);0;65
5;65;float3(0f, 0f, 0f);float3(-0.01999222f, 0f, 0.01359718f);0;65
5;66;float3(0f, 0f, 0f);float3(-0.01057727f, 0f, 0.0226154f);0;65
5;67;float3(0f, 0f, 0f);float3(-0.03609766f, 0f, 0.01863732f);0;65
5;68;float3(0f, 0f, 0f);float3(-0.0328745f, 0f, 0.009820875f);0;65
5;69;float3(0f, 0f, 0f);float3(-0.0297614f, 0f, 0.009597408f);0;65
5;70;float3(0f, 0f, 0f);float3(-0.03958125f, 0f, 0.009149603f);0;65
5;71;float3(0f, 0f, 0f);float3(-0.03989394f, 0f, 0.007672259f);0;65
5;72;float3(0f, 0f, 0f);float3(0.03994177f, 0f, 0.007419298f);0;65
5;73;float3(0f, 0f, 0f);float3(0.03576609f, 0f, 0.01846767f);0;65
5;74;float3(0f, 0f, 0f);float3(0.02237583f, 0f, 0.01608211f);0;65
5;75;float3(0f, 0f, 0f);float3(0.02947317f, 0f, 0.02044379f);0;65
5;76;float3(0f, 0f, 0f);float3(0.02526471f, 0f, 0.01137516f);0;65
5;77;float3(0f, 0f, 0f);float3(0.01254252f, 0f, 0.01553964f);0;65
5;78;float3(0f, 0f, 0f);float3(0.01284138f, 0f, 0.02139115f);0;65
5;79;float3(0f, 0f, 0f);float3(0.01256017f, 0f, 0.03863461f);0;65
5;80;float3(0f, 0f, 0f);float3(0.002162919f, 0f, 0.04056738f);0;65
5;81;float3(0f, 0f, 0f);float3(0.005960696f, 0f, 0.0359048f);0;65
5;82;float3(0f, 0f, 0f);float3(-0.007390066f, 0f, 0.03994718f);0;65
5;83;float3(0f, 0f, 0f);float3(-0.000630924f, 0f, 0.0406201f);0;65
5;84;float3(0f, 0f, 0f);float3(0.008144215f, 0f, 0.03811261f);0;65
5;85;float3(0f, 0f, 0f);float3(0.0008115019f, 0f, 0.04061689f);0;65
5;86;float3(0f, 0f, 0f);float3(-0.02514475f, 0f, 0.03190818f);0;65
5;87;float3(0f, 0f, 0f);float3(-0.01263851f, 0f, 0.03860905f);0;65
5;88;float3(0f, 0f, 0f);float3(-0.01949971f, 0f, 0.03495839f);0;65
5;89;float3(0f, 0f, 0f);float3(-0.01757317f, 0f, 0.0366275f);0;65
5;90;float3(0f, 0f, 0f);float3(-0.02979065f, 0f, 0.02762078f);0;65
5;91;float3(0f, 0f, 0f);float3(-0.02066709f, 0f, 0.03497516f);0;65
5;92;float3(0f, 0f, 0f);float3(-0.03438567f, 0f, 0.02163368f);0;65
5;93;float3(0f, 0f, 0f);float3(0.035113f, 0f, 0.02043203f);0;65
5;94;float3(0f, 0f, 0f);float3(0.01499483f, 0f, 0.03775639f);0;65
5;95;float3(0f, 0f, 0f);float3(0.01479555f, 0f, 0.03783493f);0;65
5;96;float3(0f, 0f, 0f);float3(0.02523208f, 0f, 0.03183917f);0;65
5;97;float3(0f, 0f, 0f);float3(0.02285122f, 0f, 0.0330176f);0;65
5;98;float3(0f, 0f, 0f);float3(0.01601447f, 0f, 0.03733534f);0;65
5;99;float3(0f, 0f, 0f);float3(0.01562767f, 0f, 0.03749889f);0;65
6;0;float3(0f, 0f, 0f);float3(0.04029592f, 0f, -0.005160371f);0;65
6;1;float3(0f, 0f, 0f);float3(0.0392333f, 0f, -0.01054221f);0;65
6;2;float3(0f, 0f, 0f);float3(0.03701372f, 0f, -0.0167444f);0;65
6;3;float3(0f, 0f, 0f);float3(0.04057312f, 0f, -0.002052529f);0;65
6;4;float3(0f, 0f, 0f);float3(0.04055082f, 0f, 0.002453863f);0;65
6;5;float3(0f, 0f, 0f);float3(0.04062476f, 0f, 0.0001390056f);0;65
6;6;float3(0f, 0f, 0f);float3(0.04004822f, 0f, 0.006821332f);0;65
6;7;float3(0f, 0f, 0f);float3(0.04060904f, 0f, 0.001138382f);0;65
6;8;float3(0f, 0f, 0f);float3(0.04058139f, 0f, 0.001881948f);0;65
6;9;float3(0f, 0f, 0f);float3(0.04062397f, 0f, 0.0002896031f);0;65
6;10;float3(0f, 0f, 0f);float3(0.04062256f, 0f, 0.0004450041f);0;65
6;11;float3(0f, 0f, 0f);float3(0.04062499f, 0f, -1.952812E-05f);0;65
6;12;float3(0f, 0f, 0f);float3(0.04062272f, 0f, 0.0004301468f);0;65
6;13;float3(0f, 0f, 0f);float3(0.04054482f, 0f, 0.002551159f);0;65
6;14;float3(0f, 0f, 0f);float3(0.04059149f, 0f, -0.001649833f);0;65
6;15;float3(0f, 0f, 0f);float3(0.04060895f, 0f, -0.001141784f);0;65
6;16;float3(0f, 0f, 0f);float3(0.04043132f, 0f, 0.003744771f);0;65
6;17;float3(0f, 0f, 0f);float3(0.04060793f, 0f, 0.001177595f);0;65
6;18;float3(0f, 0f, 0f);float3(0.04055852f, 0f, 0.002323076f);0;65
6;19;float3(0f, 0f, 0f);float3(0.04056728f, 0f, -0.002164748f);0;65
6;20;float3(0f, 0f, 0f);float3(0.03964103f, 0f, 0.008887048f);0;65
6;21;float3(0f, 0f, 0f);float3(0.04045276f, 0f, 0.003737033f);0;65
6;22;float3(0f, 0f, 0f);float3(0.0397375f, 0f, -0.0003912724f);0;65
6;23;float3(0f, 0f, 0f);float3(0.04004793f, 0f, 0.006823041f);0;65
6;24;float3(0f, 0f, 0f);float3(0.04060072f, 0f, 0.001404333f);0;65
6;25;float3(0f, 0f, 0f);float3(0.04060873f, 0f, -0.001149405f);0;65
6;26;float3(0f, 0f, 0f);float3(0.04048366f, 0f, -0.003385764f);0;65
6;27;float3(0f, 0f, 0f);float3(0.04058689f, 0f, 0.001759233f);0;65
6;28;float3(0f, 0f, 0f);float3(0.04057024f, 0f, -0.00210861f);0;65
6;29;float3(0f, 0f, 0f);float3(0.04044844f, 0f, -0.003783425f);0;65
6;30;float3(0f, 0f, 0f);float3(0.04053403f, 0f, -0.002717127f);0;65
6;31;float3(0f, 0f, 0f);float3(0.04046139f, 0f, 0.003642339f);0;65
6;32;float3(0f, 0f, 0f);float3(0.0405002f, 0f, -0.003181859f);0;65
6;33;float3(0f, 0f, 0f);float3(0.04061941f, 0f, 0.0006740707f);0;65
6;34;float3(0f, 0f, 0f);float3(0.04057159f, 0f, 0.002082511f);0;65
6;35;float3(0f, 0f, 0f);float3(0.04026933f, 0f, -0.005363883f);0;65
6;36;float3(0f, 0f, 0f);float3(0.0405588f, 0f, 0.00231812f);0;65
6;37;float3(0f, 0f, 0f);float3(0.04029418f, 0f, -0.005173923f);0;65
6;38;float3(0f, 0f, 0f);float3(0.04035224f, 0f, 0.004699694f);0;65
6;39;float3(0f, 0f, 0f);float3(0.04057267f, 0f, -0.00206124f);0;65
6;40;float3(0f, 0f, 0f);float3(0.04061089f, 0f, -0.001070374f);0;65
6;41;float3(0f, 0f, 0f);float3(0.04019738f, 0f, 0.00587885f);0;65
6;42;float3(0f, 0f, 0f);float3(0.04024661f, 0f, -0.005531806f);0;65
6;43;float3(0f, 0f, 0f);float3(0.03720231f, 0f, 0.01152691f);0;65
6;44;float3(0f, 0f, 0f);float3(0.04016333f, 0f, 0.006107136f);0;65
6;45;float3(0f, 0f, 0f);float3(0.04038202f, 0f, 0.004436588f);0;65
6;46;float3(0f, 0f, 0f);float3(0.04062382f, 0f, -0.0003095313f);0;65
6;47;float3(0f, 0f, 0f);float3(0.04058115f, 0f, 0.001887023f);0;65
6;48;float3(0f, 0f, 0f);float3(0.03837662f, 0f, 0.01332762f);0;65
6;49;float3(0f, 0f, 0f);float3(0.03993043f, 0f, 0.007480043f);0;65
6;50;float3(0f, 0f, 0f);float3(0.03466287f, 0f, 0.0211867f);0;65
6;51;float3(0f, 0f, 0f);float3(0.03974084f, 0f, -0.00842947f);0;65
6;52;float3(0f, 0f, 0f);float3(0.02742272f, 0f, 0.008907937f);0;65
6;53;float3(0f, 0f, 0f);float3(0.03687476f, 0f, 0.003448701f);0;65
6;54;float3(0f, 0f, 0f);float3(0.03442764f, 0f, 0.006498167f);0;65
6;55;float3(0f, 0f, 0f);float3(0.01354257f, 0f, 0.005097767f);0;65
6;56;float3(0f, 0f, 0f);float3(0.02475725f, 0f, 0.01101766f);0;65
6;57;float3(0f, 0f, 0f);float3(0.01972909f, 0f, 0.01129846f);0;65
6;58;float3(0f, 0f, 0f);float3(0.009663191f, 0f, 0.01568407f);0;65
6;59;float3(0f, 0f, 0f);float3(0.02219297f, 0f, 0.01618786f);0;65
6;60;float3(0f, 0f, 0f);float3(0.0002101937f, 0f, 0.02441145f);0;65
6;61;float3(0f, 0f, 0f);float3(0.008514252f, 0f, 0.0205466f);0;65
6;62;float3(0f, 0f, 0f);float3(-0.008026612f, 0f, 0.02105704f);0;65
6;63;float3(0f, 0f, 0f);float3(-0.006055122f, 0f, 0.02516972f);0;65
6;64;float3(0f, 0f, 0f);float3(-0.02712775f, 0f, 0.01954501f);0;65
6;65;float3(0f, 0f, 0f);float3(-0.02207124f, 0f, 0.01239807f);0;65
6;66;float3(0f, 0f, 0f);float3(-0.009209327f, 0f, 0.02296563f);0;65
6;67;float3(0f, 0f, 0f);float3(-0.03541474f, 0f, 0.01990443f);0;65
6;68;float3(0f, 0f, 0f);float3(-0.03506267f, 0f, 0.007484918f);0;65
6;69;float3(0f, 0f, 0f);float3(-0.03077527f, 0f, 0.01088802f);0;65
6;70;float3(0f, 0f, 0f);float3(-0.03967752f, 0f, 0.008722678f);0;65
6;71;float3(0f, 0f, 0f);float3(-0.03926449f, 0f, 0.01042546f);0;65
6;72;float3(0f, 0f, 0f);float3(0.03996985f, 0f, 0.007266456f);0;65
6;73;float3(0f, 0f, 0f);float3(0.03584423f, 0f, 0.01912018f);0;65
6;74;float3(0f, 0f, 0f);float3(0.02177819f, 0f, 0.01515943f);0;65
6;75;float3(0f, 0f, 0f);float3(0.0263873f, 0f, 0.02181077f);0;65
6;76;float3(0f, 0f, 0f);float3(0.02838706f, 0f, 0.01244019f);0;65
6;77;float3(0f, 0f, 0f);float3(0.01181102f, 0f, 0.01409822f);0;65
6;78;float3(0f, 0f, 0f);float3(0.0159725f, 0f, 0.021249f);0;65
6;79;float3(0f, 0f, 0f);float3(0.01230261f, 0f, 0.03871739f);0;65
6;80;float3(0f, 0f, 0f);float3(0.001635342f, 0f, 0.04059207f);0;65
6;81;float3(0f, 0f, 0f);float3(0.003998132f, 0f, 0.03687405f);0;65
6;82;float3(0f, 0f, 0f);float3(-0.004909529f, 0f, 0.04032725f);0;65
6;83;float3(0f, 0f, 0f);float3(0.001143955f, 0f, 0.04060889f);0;65
6;84;float3(0f, 0f, 0f);float3(0.007845039f, 0f, 0.03617184f);0;65
6;85;float3(0f, 0f, 0f);float3(0.002901347f, 0f, 0.03952038f);0;65
6;86;float3(0f, 0f, 0f);float3(-0.02464365f, 0f, 0.03229677f);0;65
6;87;float3(0f, 0f, 0f);float3(-0.01188286f, 0f, 0.03884827f);0;65
6;88;float3(0f, 0f, 0f);float3(-0.01791602f, 0f, 0.03646103f);0;65
6;89;float3(0f, 0f, 0f);float3(-0.01792246f, 0f, 0.03645787f);0;65
6;90;float3(0f, 0f, 0f);float3(-0.02954843f, 0f, 0.02787975f);0;65
6;91;float3(0f, 0f, 0f);float3(-0.02092541f, 0f, 0.03482122f);0;65
6;92;float3(0f, 0f, 0f);float3(-0.03442232f, 0f, 0.02157532f);0;65
6;93;float3(0f, 0f, 0f);float3(0.03498073f, 0f, 0.02065766f);0;65
6;94;float3(0f, 0f, 0f);float3(0.01703224f, 0f, 0.03688216f);0;65
6;95;float3(0f, 0f, 0f);float3(0.01487518f, 0f, 0.03780369f);0;65
6;96;float3(0f, 0f, 0f);float3(0.02588738f, 0f, 0.03130869f);0;65
6;97;float3(0f, 0f, 0f);float3(0.02251361f, 0f, 0.03322754f);0;65
6;98;float3(0f, 0f, 0f);float3(0.01692176f, 0f, 0.03693297f);0;65
6;99;float3(0f, 0f, 0f);float3(0.01276125f, 0f, 0.03856865f);0;65
7;0;float3(0f, 0f, 0f);float3(0.04031069f, 0f, -0.005043691f);0;65
7;1;float3(0f, 0f, 0f);float3(0.0395701f, 0f, -0.009197683f);0;65
7;2;float3(0f, 0f, 0f);float3(0.03574848f, 0f, -0.01929861f);0;65
7;3;float3(0f, 0f, 0f);float3(0.04059042f, 0f, -0.001675682f);0;65
7;4;float3(0f, 0f, 0f);float3(0.04060035f, 0f, 0.001414889f);0;65
7;5;float3(0f, 0f, 0f);float3(0.0406005f, 0f, 0.001410699f);0;65
7;6;float3(0f, 0f, 0f);float3(0.04006798f, 0f, 0.006704284f);0;65
7;7;float3(0f, 0f, 0f);float3(0.04058322f, 0f, 0.001842008f);0;65
7;8;float3(0f, 0f, 0f);float3(0.04058182f, 0f, 0.001872531f);0;65
7;9;float3(0f, 0f, 0f);float3(0.04062487f, 0f, 0.0001028591f);0;65
7;10;float3(0f, 0f, 0f);float3(0.04059719f, 0f, 0.00150296f);0;65
7;11;float3(0f, 0f, 0f);float3(0.0406249f, 0f, 9.01158E-05f);0;65
7;12;float3(0f, 0f, 0f);float3(0.04062202f, 0f, 0.0004920212f);0;65
7;13;float3(0f, 0f, 0f);float3(0.04061595f, 0f, 0.0008571624f);0;65
7;14;float3(0f, 0f, 0f);float3(0.04050235f, 0f, -0.003154319f);0;65
7;15;float3(0f, 0f, 0f);float3(0.04060572f, 0f, -0.001251495f);0;65
7;16;float3(0f, 0f, 0f);float3(0.03826066f, 0f, 0.0029661f);0;65
7;17;float3(0f, 0f, 0f);float3(0.0405526f, 0f, 0.002424327f);0;65
7;18;float3(0f, 0f, 0f);float3(0.04055466f, 0f, 0.002389601f);0;65
7;19;float3(0f, 0f, 0f);float3(0.0405701f, 0f, -0.002111309f);0;65
7;20;float3(0f, 0f, 0f);float3(0.04019003f, 0f, 0.005928942f);0;65
7;21;float3(0f, 0f, 0f);float3(0.04058959f, 0f, 0.001695711f);0;65
7;22;float3(0f, 0f, 0f);float3(0.04060679f, 0f, -0.00121645f);0;65
7;23;float3(0f, 0f, 0f);float3(0.04048353f, 0f, 0.003387424f);0;65
7;24;float3(0f, 0f, 0f);float3(0.04061517f, 0f, 0.0008937751f);0;65
7;25;float3(0f, 0f, 0f);float3(0.03869681f, 0f, -0.0008044119f);0;65
7;26;float3(0f, 0f, 0f);float3(0.04049455f, 0f, -0.003253021f);0;65
7;27;float3(0f, 0f, 0f);float3(0.0404948f, 0f, 0.003249885f);0;65
7;28;float3(0f, 0f, 0f);float3(0.04055787f, 0f, -0.002334435f);0;65
